pokemon,move,TM
WOOBAT,RAIN_DANCE,RAIN_DANCE
WOOBAT,RETURN,RETURN
WOOBAT,SHADOW_BALL,SHADOW_BALL
WOOBAT,SLEEP_TALK,SLEEP_TALK
WOOBAT,SUBSTITUTE,SUBSTITUTE
WOOBAT,SWIFT,SWIFT
WOOBAT,TOXIC,TOXIC
WOOBAT,ZEN_HEADBUTT,ZEN_HEADBUTT
WOOBAT,ZEN_HEADBUTT,ZEN_HEADBUTT
WOOLOO,DOUBLE_EDGE,DOUBLE_EDGE
WOOLOO,HEADBUTT,HEADBUTT
WOOLOO,SLEEP_TALK,SLEEP_TALK
WOOLOO,SUBSTITUTE,SUBSTITUTE
WYRDEER,CALM_MIND,CALM_MIND
WYRDEER,ZEN_HEADBUTT,ZEN_HEADBUTT
YAMPER,BITE,BITE
YAMPER,DIG,DIG
YAMPER,PLAY_ROUGH,PLAY_ROUGH
YAMPER,PLAY_ROUGH,PLAY_ROUGH
YAMPER,SLEEP_TALK,SLEEP_TALK
YAMPER,SUBSTITUTE,SUBSTITUTE
YAMPER,SWIFT,SWIFT
YAMPER,THUNDER,THUNDER
YAMPER,THUNDERBOLT,THUNDERBOLT
YANMA,FLASH,FLASH
YANMA,GIGA_DRAIN,GIGA_DRAIN
YANMA,HEADBUTT,HEADBUTT
YANMA,HIDDEN_POWER,HIDDEN_POWER
YANMA,HYPER_VOICE,HYPER_VOICE
YANMA,PSYCHIC_M,PSYCHIC_M
YANMA,RETURN,RETURN
YANMA,SHADOW_BALL,SHADOW_BALL
YANMA,SLEEP_TALK,SLEEP_TALK
YANMA,SUBSTITUTE,SUBSTITUTE
YANMA,SUNNY_DAY,SUNNY_DAY
YANMA,SWIFT,SWIFT
YANMA,SWIFT,SWIFT
YANMA,THUNDERPUNCH,THUNDERPUNCH
YANMA,TOXIC,TOXIC
YANMEGA,FLASH,FLASH
YANMEGA,GIGA_DRAIN,GIGA_DRAIN
YANMEGA,GIGA_IMPACT,GIGA_IMPACT
YANMEGA,HIDDEN_POWER,HIDDEN_POWER
YANMEGA,HYPER_BEAM,HYPER_BEAM
YANMEGA,HYPER_VOICE,HYPER_VOICE
YANMEGA,NIGHT_SLASH,NIGHT_SLASH
YANMEGA,PSYCHIC_M,PSYCHIC_M
YANMEGA,RETURN,RETURN
YANMEGA,SHADOW_BALL,SHADOW_BALL
YANMEGA,SLEEP_TALK,SLEEP_TALK
YANMEGA,SUBSTITUTE,SUBSTITUTE
YANMEGA,SUNNY_DAY,SUNNY_DAY
YANMEGA,THUNDERPUNCH,THUNDERPUNCH
YANMEGA,TOXIC,TOXIC
YUNGOOS,BITE,BITE
YUNGOOS,EARTHQUAKE,EARTHQUAKE
YUNGOOS,HIDDEN_POWER,HIDDEN_POWER
YUNGOOS,RETURN,RETURN
YUNGOOS,SANDSTORM,SANDSTORM
YUNGOOS,SLEEP_TALK,SLEEP_TALK
YUNGOOS,SUBSTITUTE,SUBSTITUTE
YUNGOOS,TOXIC,TOXIC
ZACIAN,BITE,BITE
ZACIAN,GIGA_IMPACT,GIGA_IMPACT
ZACIAN,IRON_HEAD,IRON_HEAD
ZACIAN,MOONBLAST,MOONBLAST
ZACIAN,SUBMISSION,SUBMISSION
ZACIAN-CROWNED,DIG,DIG
ZACIAN-CROWNED,GIGA_IMPACT,GIGA_IMPACT
ZACIAN-CROWNED,HYPER_BEAM,HYPER_BEAM
ZACIAN-CROWNED,HYPER_VOICE,HYPER_VOICE
ZACIAN-CROWNED,IRON_HEAD,IRON_HEAD
ZACIAN-CROWNED,PLAY_ROUGH,PLAY_ROUGH
ZACIAN-CROWNED,SLEEP_TALK,SLEEP_TALK
ZACIAN-CROWNED,SUBSTITUTE,SUBSTITUTE
ZACIAN-CROWNED,SWIFT,SWIFT
ZEBSTRIKA,FLASH,FLASH
ZEBSTRIKA,GIGA_IMPACT,GIGA_IMPACT
ZEBSTRIKA,HIDDEN_POWER,HIDDEN_POWER
ZEBSTRIKA,HYPER_BEAM,HYPER_BEAM
ZEBSTRIKA,RAIN_DANCE,RAIN_DANCE
ZEBSTRIKA,RETURN,RETURN
ZEBSTRIKA,SHOCK_WAVE,SHOCK_WAVE
ZEBSTRIKA,SLEEP_TALK,SLEEP_TALK
ZEBSTRIKA,SUBSTITUTE,SUBSTITUTE
ZEBSTRIKA,THUNDER,THUNDER
ZEBSTRIKA,THUNDERBOLT,THUNDERBOLT
ZEBSTRIKA,TOXIC,TOXIC
ZIGZAGOON,BLIZZARD,BLIZZARD
ZIGZAGOON,BODY_SLAM,BODY_SLAM
ZIGZAGOON,CUT,CUT
ZIGZAGOON,DIG,DIG
ZIGZAGOON,DOUBLE_EDGE,DOUBLE_EDGE
ZIGZAGOON,HEADBUTT,HEADBUTT
ZIGZAGOON,HIDDEN_POWER,HIDDEN_POWER
ZIGZAGOON,HYPER_VOICE,HYPER_VOICE
ZIGZAGOON,ICE_BEAM,ICE_BEAM
ZIGZAGOON,RAIN_DANCE,RAIN_DANCE
ZIGZAGOON,RETURN,RETURN
ZIGZAGOON,SHADOW_BALL,SHADOW_BALL
ZIGZAGOON,SHOCK_WAVE,SHOCK_WAVE
ZIGZAGOON,SLEEP_TALK,SLEEP_TALK
ZIGZAGOON,SUBSTITUTE,SUBSTITUTE
ZIGZAGOON,SUNNY_DAY,SUNNY_DAY
ZIGZAGOON,SURF,SURF
ZIGZAGOON,SWIFT,SWIFT
ZIGZAGOON,THUNDER,THUNDER
ZIGZAGOON,THUNDERBOLT,THUNDERBOLT
ZIGZAGOON,TOXIC,TOXIC
ZIGZAGOON,WATER_PULSE,WATER_PULSE
ZIGZAGOON,WHIRLPOOL,WHIRLPOOL
